name,brewer_id,abv,style_id
Cumbrian Legendary Ales &#40;Loweswater&#41; Rothay Red IPA,7703,4.5,1
Cumbrian Legendary Croglin Vampire Doppelbock,7703,8.0,46
Cumbrian Legendary Claife Crier,7703,5.0,22
Cumbrian Legendary Loweswater Pale Ale,7703,3.6,20
Cumbrian Legendary Esthwaite / Dicky Doodle,7703,3.9,20
Cumbrian Legendary Langdale,7703,4.0,16
Cumbrian Legendary King Dunmail,7703,4.2,16
Cumbrian Legendary Grasmoor Dark Ale,7703,4.3,72
Cumbrian Legendary Loweswater Gold,7703,4.3,20
Cumbrian Legendary Scary Mary,7703,4.2,20
Tilsiter Hell Unfiltriert,12801,0.0,56
Stadtbrauerei Troisdorf Gold,6207,5.3,56
Stadtbrauerei Troisdorf Frühlingsbier,6207,0.0,56
Stadtbrauerei Troisdorf Troilsch,6207,4.9,3
Stadtbrauerei Troisdorf  Wies´n-Bier,6207,6.0,40
Stadtbrauerei Troisdorf Weizen,6207,5.1,40
Stadtbrauerei Troisdorf Strong Stout,6207,5.5,22
Stadtbrauerei Troisdorf Weihnachtsbier,6207,5.2,13
Stadtbrauerei Troisdorf Dunkles Sommerweizen,6207,0.0,54
Stadtbrauerei Troisdorf Troisdorfer,6207,4.9,39
Stadtbrauerei Troisdorf Troi-Pi,6207,5.1,57
Rough Old Wife Dry Cider,11203,7.5,55
Nantahala Eddy Out Stout,10997,5.75,22
Nantahala Nanny Gold,10997,5.2,59
Nantahala Pale Ale,10997,5.5,27
Nantahala Sticky Dog Stout,10997,6.7,71
Nantahala Depot Street Summer Wheat,10997,4.4,40
Nantahala Noon Day IPA,10997,5.75,1
Nantahala Appalachian Trail Extra Pale Ale,10997,5.8,27
Nantahala Up River Amber,10997,5.5,43
Nantahala Bryson City Brown,10997,3.8,5
Nantahala Chocolate Covered Cherry Stout,10997,6.1,22
Nantahala Belgian Dirty Girl Golden Ale,10997,8.5,19
Nantahala Dirty Girl Blonde,10997,5.75,20
Nantahala Rivers End Oktoberfest,10997,6.0,31
North Country April Fools Gold,5729,0.0,27
North Country Fruit Bowl &#40;Strawberry&#41;,5729,0.0,36
North Country Keystone Swankey,5729,0.0,43
North Country Fruit Bowl &#40;Plum&#41;,5729,0.0,36
North Country Fruit Bowl &#40;Boysenberry&#41;,5729,4.7,36
North Country McCleods Ewe,5729,4.9,21
North Country Honey Bear Brown,5729,0.0,5
North Country Stinky Hippie,5729,4.4,1
North Country Das Ist Gut Altbier,5729,4.7,28
North Country Breakfast Blend Mild,5729,3.7,9
North Country Nit Wit!,5729,0.0,8
North Country Wee Heavy Imp Ale,5729,0.0,23
North Country Paleo I.P.A.,5729,5.8,1
North Country Jodis ESB,5729,0.0,41
North Country Psychedelic Nightmare,5729,10.4,7
North Country Candi A--,5729,5.2,31
North Country Amber Waves of Grain,5729,5.2,37
North Country Kians Smoked Porter,5729,5.0,35
North Country Boo Blueberry,5729,4.3,36
North Country Simcoe Pale Ale,5729,0.0,27
North Country The Other One,5729,8.4,72
North Country Belgian Nightmare,5729,9.2,7
North Country Creamation Ale,5729,4.9,42
North Country Paddlers Pale Ale,5729,5.6,38
North Country Catherine the Great,5729,0.0,18
North Country Mid-Summer’s Nite Gold,5729,0.0,20
North Country Grand Cru,5729,0.0,19
North Country  Amarillo Pale Ale,5729,0.0,27
North Country McCaffertys Ale,5729,4.5,52
North Country Emmas Pale Ale,5729,4.8,27
North Country Slippery Rock Dew,5729,4.2,17
North Country Northern Lite,5729,3.9,20
North Country Raspberry Beret,5729,4.4,36
North Country Bourbon Dubble Trouble,5729,5.9,24
North Country Dunk Ale,5729,6.0,37
North Country Embalmer,5729,9.3,45
North Country Black Bear - E,5729,0.0,36
North Country Dubble Trouble,5729,6.5,24
North Country Buck Snort Stout,5729,6.1,4
North Country Double Buck-Up Stout,5729,0.0,22
North Country Kölsch 45,5729,0.0,3
North Country Canadian Gold,5729,4.8,10
North Country Squirrels Nut Brown,5729,4.5,35
North Country Rock N Wheat,5729,5.0,40
North Country Red Ale,5729,5.5,52
North Country Summer Weizenbock,5729,6.1,58
North Country Copper Kettle,5729,5.3,17
North Country Liquid Love Stout,5729,0.0,22
North Country Double Vision IPA,5729,7.9,11
North Country Premier Saison,5729,6.6,25
North Country Worth Your Weight In Gold,5729,0.0,56
North Country Stone House Stout,5729,4.3,22
North Country Dark Ages Ale,5729,4.9,65
North Country Abbey Holiday Ale,5729,0.0,6
North Country Somethings A Rye,5729,6.1,68
North Country Friars Porter,5729,6.1,15
North Country Oink Oink Ale,5729,0.0,35
North Country Sams Harvest Ale,5729,5.7,31
North Country Feedbag,5729,6.1,4
North Country Mothers Milk Stout,5729,5.4,4
North Country Daum Dunkel Weizen,5729,5.5,54
North Country Warrior Pale Ale,5729,0.0,1
North Country Cherry Garcia,5729,4.4,36
Maypole Flanagans Extra Stout,4546,4.5,71
Maypole Mad Mild,4546,5.2,9
Maypole Cockchafer,4546,4.1,20
Maypole Celebration Bitter,4546,4.0,16
Maypole Wonky Donkey,4546,5.2,70
Maypole Normanton IPA,4546,3.6,16
Maypole Maybee,4546,4.3,16
Maypole Kiwi IPA,4546,4.8,20
Maypole Mayfair,4546,4.1,20
Maypole Mayhem,4546,5.0,41
Maypole Ghost Train,4546,4.7,15
Maypole Little Weed,4546,3.4,16
Maypole Buzz Lightbeer,4546,4.7,20
Maypole Gate Hopper,4546,4.0,20
Maypole Mae West,4546,4.6,20
Maypole Platinum Blonde,4546,5.0,20
Maypole BXA,4546,4.0,16
San Andreas Pale Ale,2625,0.0,27
San Andreas Earthquake Porter,2625,0.0,15
Lan Cang River Gold Tornado,5280,4.3,10
Lan Cang River Dancing Wind,5280,4.0,10
Lan Cang River 11P,5280,3.7,10
Lan Cang River 10P,5280,3.3,10
Spilker XPO Espresso Stout,3383,0.0,71
Spilker Summer Seduction,3383,3.8,29
Spilker Foggen Lager,3383,0.0,10
Spilker Wind Chill,3383,0.0,17
Spilker Monkeywrench Brown Ale,3383,0.0,5
Spilker Spring OPeel,3383,0.0,36
Spilker Hopluia,3383,0.0,1
Spilker Autumn Ale,3383,3.5,17
Spilker Cortland Wheat,3383,0.0,29
Spilker Hopluia Double Hop,3383,0.0,1
Liverpool Blondie,3769,4.1,20
Gallo Ice,474,5.0,10
Cerveza Sol &#40;Guatemala&#41;,474,5.3,10
Dorada Draft,474,4.4,10
Gallo Light,474,4.2,10
Baja,474,4.5,10
Cerveza Navideña,474,5.0,10
Dorada Mix,474,4.5,10
Nautica Especial,474,3.9,10
Moza Bock,474,4.5,49
Gallo,474,5.0,10
Culebra Lager,474,3.9,10
Autentica Clara Cerveza,474,3.9,10
Gallo Dark,474,5.0,65
Cerveza Monterrey Light,474,3.34,10
Dorada Michelado,474,5.0,39
Mariachi &#40;Guatemala&#41;,474,4.0,10
Bahia,474,4.6,10
Monte Carlo,474,5.3,10
Cerveza Monterrey,474,3.9,10
Rio Claro Premium Lager,474,4.1,10
Lupita Olé,474,5.0,10
Stats,474,4.0,36
Dorada Ice,474,5.0,10
Lupita Durango,474,5.0,10
Cerveza Victoria &#40;Guatemala&#41;,474,5.0,10
Gallo Draft,474,4.4,10
Playa De La Cruz,474,4.5,10
Moza Gold,474,5.0,10
Severn Vale Severn Nations,6245,4.4,16
Severn Vale Severn Seas of Rye,6245,3.8,20
Severn Vale Severn Springs,6245,4.4,20
Severn Vale Vale Ale,6245,4.0,16
Severn Vale Dance Of The Severn Vale,6245,4.5,20
Severn Vale Session,6245,3.4,16
Severn Vale Blake’s Severn,6245,5.2,41
Severn Vale Severn Sins,6245,5.2,22
Severn Vale Monumentale,6245,4.5,15
Severn Vale Dursley Steam Bitter,6245,4.2,16
Severn Vale Severn Bells,6245,4.3,20
Severn Vale Severn Swans-A-Swimming,6245,4.7,41
Severn Vale Time Out,6245,4.5,16
Severn Vale Dance Bitter,6245,4.5,20
Red Brick Summer Brew Hefe-weizen,14,0.0,40
Numbers Ale,14,0.0,20
Red Brick Oak Aged Peachtree Pale Ale,14,5.5,27
Red Brick Vanilla Gorilla,14,7.5,34
Red Brick Blonde,14,4.0,20
Atlanta Laughing Skull Amber Ale &#40;2009 - present&#41;,14,0.0,37
Red Brick Winter Brew &#40;2008&#41; Barrel Aged,14,8.2,19
Red Brick Oktoberfest &#40;2009 and later&#41;,14,5.2,31
Red Brick Elderbone,14,0.0,20
"Red Brick Vanilla Gorilla, Jack Barrel Aged",14,7.5,15
Red Brick Ale,14,6.5,5
Red Brick Smoke Break,14,0.0,15
Atlanta Brewing Barrel Select,14,8.8,5
O’Dempsey’s Big Red Ale,14,6.0,52
Red Brick 15th Anniversary Ale,14,9.0,48
Red Brick Winter Brew &#40;2003 and Earlier&#41;,14,5.9,15
Red Brick Grand Ma’s Ale,14,0.0,15
Red Brick Helles Bock 2009,14,6.8,14
Fred Brick,14,5.2,43
Bogart Ale,14,0.0,41
Red Brick Smoked Vanilla Gorilla,14,7.5,15
Red Brick Solstice Roggenbock,14,0.0,14
Brodies Irish Oyster Stout,3911,4.8,22
Red Brick ESB plus 15th Anniversary,14,0.0,41
Red Brick Long John Ale,14,8.2,19
O’Dempsey’s Inukshuk IPA,14,7.0,1
Red Brick Double IPA,14,9.0,11
Red Brick Vadiamani,14,0.0,15
Red Brick Helles Bock 2008,14,6.7,14
Red Brick Summer Brew &#40;2005 and earlier&#41;,14,4.5,29
Red Brick Porter,14,7.7,15
Red Brick Zingo Pop,14,0.0,11
Red Brick Mild,14,4.2,9
Red Brick Up Your Kilt,14,7.0,23
Red Brick Ale Bourbon Select,14,6.5,5
Red Brick Golden Lager,14,5.5,39
Red Brick Double Chocolate Oatmeal Porter,14,7.7,15
Red Brick Old Stock Ale,14,7.2,72
Atlanta Kellys Light Irish Stone Brewed,14,3.8,13
Red Brick American Wheat,14,0.0,29
Red Brick 16th Anniversary Ale,14,11.0,48
TAP Cask-Conditioned American Best Bitter,14,0.0,27
Reverend Mudbones Homegrown Hopshine,14,0.0,20
Atlanta Laughing Skull Bohemian Pilsener &#40;2008 and earlier&#41;,14,5.0,2
O’Dempsey’s Inukshuk IPA with Rosemary,14,7.0,1
Red Brick Jaison Saison,14,10.0,25
Red Brick Black Brick,14,0.0,6
Inner City Brickhouse Lager,14,5.1,10
Red Brick Zingo Pop &#40;Xperimental Hops&#41;,14,7.5,11
Red Brick HopLanta,14,6.7,1
Red Brick Octoberfest &#40;2007-2008&#41;,14,6.0,31
Red Brick Helluva Bock,14,7.0,14
TAP Cask-Conditioned American Stout,14,6.0,75
Red Brick Red Bock,14,0.0,49
Red Brick Autumnfest,14,0.0,54
Red Brick Peachtree Pale Ale,14,5.5,27
Atlanta Pfefferneusse Porter,14,8.8,17
Red Brick Dog Days Ale,14,0.0,40
Laker Ice,1199,5.5,10
J.R. Brickman Honey Red,1199,5.0,76
PC 2.5 g Low Carb,1199,4.0,10
Algonquin Dark Cream Ale,1199,0.0,42
PC Premium Draft,1199,5.0,10
Algonquin Black and Tan,1199,0.0,76
Algonquin Honey Brown,1199,5.0,76
PC Ultimate Honey Brown Lager,1199,5.0,76
Laker Lager,1199,5.0,10
Algonquin Country Lager,1199,0.0,10
Brick Waterloo Amber,1199,6.8,31
Laker Dry Premium Lager,1199,0.0,10
Algonquin Special Reserve Ale,1199,5.0,37
Conners Best Bitter,1199,5.0,41
Brick Waterloo Wheat,1199,5.0,8
Brick Red Baron,1199,5.0,10
PC Red Premium Lager,1199,5.2,10
PC Genuine Lager,1199,5.0,10
PC Blanche,1199,5.0,8
Brick Anniversary Pilsner,1199,5.0,2
Laker Ale,1199,4.8,20
Formosa Springs Cold Filtered Draft,1199,5.0,10
Brick Bock,1199,7.0,49
Brick Bock &#40;2009 & 2010 versions&#41;,1199,5.8,49
Brick Red Cap Ale,1199,4.9,20
Laker Red 5.5,1199,5.5,76
J.R. Brickman Amber,1199,5.0,76
Laker Strong Premium Lager,1199,5.9,77
Brick Red Baron Light,1199,4.0,10
Laker Lager Light,1199,4.0,10
Brick Red Baron Lime,1199,4.0,36
Brick Amber Dry,1199,0.0,10
Brick Waterloo Radlermass Lemonade Lager,1199,4.8,36
Brick Premium Lager,1199,5.0,10
Ball Premium Light,1199,0.0,10
Laker Honey,1199,5.0,10
PC Cerveza,1199,0.0,10
Brick Honey Red,1199,5.0,76
Brick Bambay,1199,2.5,36
Brick Red Baron Platinum Light,1199,2.7,10
Brick Waterloo Dark,1199,5.0,65
J.R. Brickman Pilsner,1199,5.0,39
Brick Lager Yellow Label,1199,4.9,10
PC Light,1199,4.0,10
PC Ultimate Dry Ice,1199,5.5,10
Formosa Springs Light,1199,4.0,10
PC Strong Draft,1199,5.9,10
Motts Clamato Red Eye,1199,4.8,17
PC Honey Red,1199,5.0,76
Laker Strong 6.5,1199,6.5,51
Brick Waterloo Wheat &#40;2009 version and later&#41;,1199,5.0,29
PC Pilsner,1199,5.0,10
Pearl Street Lucky Logger Lager,2778,5.5,10
Pearl Street Fruitbat Frambois,2778,0.0,36
Pearl Street Morning Glory Hemp Porter,2778,0.0,15
Pearl Street D.T.B. Brown,2778,5.5,5
Pearl Street El Hefe,2778,4.8,40
Pearl Street Pale Ale,2778,6.0,27
Pearl Street Thats What I m Talkin Bout Organic Rolled Oat Stout,2778,6.0,22
Pearl Street Leiderhosen Lager,2778,5.5,31
Pearl Street Bedwetter Barley Wine,2778,10.0,45
Pearl Street Evil Doppleganger,2778,0.0,46
Pearl Street Java Lava Stout,2778,6.0,22
Pearl Street Dankenstein,2778,9.5,11
Pearl Street Mamas Milk Cream Stout,2778,0.0,4
Pearl Street Smokin Hemp Porter,2778,0.0,15
Pearl Street Harvest Ale,2778,0.0,31
Scheunenbräu Ingwer Honig,12838,9.0,17
Peter Bs Raspberry Wheat,2128,0.0,36
Peter Bs Wheat,2128,0.0,29
Peter Bs Peach Ale,2128,5.0,36
Peter Bs Chocolate Porter,2128,0.0,15
Peter Bs Brown Ale,2128,5.0,5
Peter Bs IPA,2128,0.0,1
Peter Bs Dark Wheat,2128,0.0,54
Peter Bs Rusty Penny Ale,2128,0.0,27
Peter Bs Porter,2128,0.0,15
Peter Bs Winterbrau,2128,5.5,13
Peter Bs Seven Malt Stout,2128,0.0,22
Peter Bs Wheat Hefeweizen,2128,0.0,40
Peter Bs Amber Ale,2128,0.0,37
Peter Bs Golden Ale,2128,0.0,20
Peter Bs Oktoberfest,2128,5.0,31
Peter Bs Pilsner,2128,0.0,39
Peter Bs Scotch,2128,0.0,23
Bad Münstereifeler Ritterbier,8002,4.9,37
Bad Münstereifeler Burgbier,8002,0.0,59
Bad Münstereifeler Festbier,8002,4.9,59
Bad Münstereifeler Weissbier,8002,4.8,40
Bad Münstereifeler Landbier,8002,4.9,3
Bad Münstereifeler Fest Bock,8002,6.0,20
Bad Münstereifeler Oktoberbier,8002,4.8,56
Bad Münstereifeler Gold Hopfen Pils,8002,4.9,20
Bad Münstereifeler Schwarzbier,8002,4.9,5
Bad Münstereifeler Weihnachts-Kloster Bier,8002,4.9,26
Bad Münstereifeler Vollmondbier,8002,0.0,56
Great Northern Pack String Porter,86,5.0,15
Great Northern Experiment #1,86,0.0,27
Great Northern Hellroaring Amber,86,5.1,37
Black Star Black Lager,86,0.0,65
Great Northern Glacier Chaser,86,5.6,31
Great Northern Wheatfish Hefeweizen,86,4.75,40
Great Northern Big Fog ESB,86,6.0,41
Great Northern Going To The Sun IPA,86,5.7,1
Great Northern Frog Hop Fresh Hopped Pale Ale,86,5.0,27
Great Northern Freds Black Lager,86,4.9,65
Great Northern Bear Naked Amber,86,7.0,44
Great Northern Snow Ghost,86,5.9,76
Great Northern Good Medicine Imperial Spring Ale,86,8.0,48
Great Northern Scottish Ale,86,4.6,23
Highlander Beer,86,4.6,21
Great Northern Going To The Sun Pale Ale,86,5.7,27
Black Star Amber Export,86,0.0,10
Great Northern Bourbon Barrel Aged #2 Big Fog,86,6.1,41
Great Northern Bourbon Barrel Aged #1 Pack String Porter,86,5.2,15
Great Northern Bucking Horse Pilsner,86,5.1,2
Black Star Golden Lager,86,4.6,10
Great Northern Wild Huckleberry,86,4.6,36
Meyringer Export,8857,5.0,56
Meyringer Vollbier Hell,8857,4.7,56
Meyringer Pilsner,8857,4.7,39
Meyringer Georgi Weizen,8857,4.9,40
Marcus-Bräu Märkischer Bock,3420,7.1,49
Marcus-Bräu Pils Unfiltriert,3420,0.0,56
Marcus-Bräu Preussen Dunkel,3420,0.0,26
Marcus-Bräu WM Festbier,3420,6.42,14
Marcus-Bräu Pils Filtriert,3420,0.0,56
San Gabriel Bionda,7907,5.5,20
San Gabriel Ambra Rossa di Treviso,7907,5.5,37
San Gabriel Weizen,7907,5.5,40
San Gabriel Buschina,7907,7.5,44
Brodies Wimbledon,3911,3.3,16
Brodies Americana Fountain,3911,4.0,27
Brodies Amarilla,3911,4.2,20
Brodies Orient,3911,4.0,16
Brodies Summer Berry Brew,3911,3.5,36
Brodies Jamaican Stout,3911,5.0,22
Brodies Kiwi,3911,3.8,20
Brodies Stella,3911,6.6,50
Brodies Cherry Popper,3911,3.7,36
Brodies Whitechapel Weizen,3911,4.5,29
Brodies Old Street IPA,3911,6.4,1
Brodies Blue,3911,4.8,36
Brodies Summer Stout,3911,2.8,22
Brodies IPA,3911,4.0,16
Brodies Brokeback Bitter,3911,3.7,16
Brodies East London Bitter,3911,4.0,16
Brodies Silver Bullet,3911,4.7,27
Brodies Elizabethan,3911,22.0,70
Brodies Pride of St George,3911,5.3,41
Brodies Pina Colada Porter,3911,4.2,15
Brodies Shoreditch Sunshine,3911,3.8,20
Brodies Pomegranate Pale Ale,3911,4.1,36
Brodies King Charles I Fine Ale,3911,5.0,16
Brodies / Dark Star Brodstar,3911,5.0,27
Brodies Dorothy’s Friend,3911,4.1,16
Brodies Peanut Butter Mild,3911,3.8,9
Brodies 7-hop Session,3911,3.7,20
Brodies West Coast Common,3911,4.5,43
Brodies Triple,3911,13.3,19
Brodies Polska,3911,6.0,70
Brodies London Lager,3911,4.5,33
Brodies London Fields Pale Ale,3911,4.0,20
Brodies Oaked English 7 Hop,3911,7.0,1
Brodies Pink Pride,3911,3.4,36
Brodies Ginger Beer,3911,4.8,13
Brodies Bethnal Green Bitter,3911,4.0,16
Brodies Super Summer Lite,3911,1.9,66
Brodies Giddy Blonde,3911,2.7,20
Brodies Californian,3911,5.3,27
Brodies Organic Belgian Ale,3911,3.9,6
Brodies East London Gold,3911,3.5,20
Brodies Deep Fried Mars Bar,3911,4.1,16
Brodies Red,3911,4.3,52
Brodies Saison,3911,5.5,25
Brodies Grand Cru,3911,8.8,58
Brodies Mild,3911,3.6,9
Brodies Republic Revolution,3911,4.0,27
Brodies Cascade Red,3911,4.3,37
Brodies Absolute C#%t,3911,5.8,15
Brodies Pecan Pale,3911,4.7,41
Brodies Romanov Empress Stout,3911,12.1,18
Brodies Republican Revolution IPA,3911,6.1,1
Brodies London Drinker 25,3911,4.2,16
Brodies Ruby London Porter,3911,3.8,15
Brodies Superior London Porter,3911,7.8,34
Brodies Hoxton Special IPA,3911,6.6,1
Brodies Green Bullet,3911,3.8,20
Brodies Seven Hop IPA,3911,7.7,1
Brodies Wit,3911,4.2,8
Brodies / Kernel Stella for Breakfast,3911,6.2,22
Brodies Fountain Columbus,3911,3.7,20
Brodies Brewers Gold,3911,3.7,20
Brodies Dragon Weiss,3911,3.9,29
Brodies El Dorado,3911,3.9,20
Brodies Blend DR9 Bitter,3911,4.0,16
Brodies Olde Ardour,3911,5.7,72
Brodies Ho Ho Ho,3911,5.5,41
Brodies Hackney Red IPA,3911,6.1,1
Brodies 100 Hop Rock,3911,5.0,1
Brodies Egyptian Hip Hops,3911,4.2,16
Brodies Brain Wave,3911,3.1,20
Brodies American Brown,3911,4.8,5
Brodies The Colnel,3911,4.1,25
Brodies Imperial IPA,3911,10.0,11
Brodies Passion,3911,3.8,36
Brodies Wild Mild,3911,4.0,9
Brodies Special,3911,4.5,16
Brodies Dry-Hopped Birthday Pale Ale,3911,3.6,20
Brodies Doppel Dunkel Weisen Heisen,3911,6.0,54
Brodies Bah Humbug,3911,4.0,16
Brodies Bumble,3911,4.5,16
Brodies Citra,3911,3.1,20
Brodies Sunshine,3911,4.0,20
Brodies Rakau Rye,3911,4.2,68
Brodies / Steel City Mental Hop Bastard,3911,6.2,27
Brodies English Best,3911,3.9,16
Brodies Golden Nugget,3911,3.8,27
Brodies Dalston Black IPA,3911,7.0,50
Brodies West End Best,3911,4.0,16
Brodies Old Fountain Hop Mountain,3911,7.7,27
Brodies Mint Choc Chip Stout,3911,4.7,22
Brodies Lab Rat US Porter,3911,5.0,15
Brodies Piggy Winkles Christmas Tinkle,3911,3.9,20
Brodies Black IPA,3911,6.8,50
Brodies Old Hoppers Brew,3911,3.8,16
Brodies Herriot Watt Ale,3911,4.3,20
Brodies Kosher Rye Pale Ale,3911,4.1,68
Brodies Superior London Porter &#40;10%&#41;,3911,10.0,34
Water Street Old Wookie Barleywine,4985,11.0,45
Water Street Ninkasis Nectar,4985,8.0,58
Water Street Porthole Porter,4985,0.0,15
Water Street India Pale Ale,4985,0.0,1
Water Street Crack of Dawn Harvest Ale,4985,0.0,9
Water Street The Schwag,4985,0.0,20
Water Street Big Phatty Imperial Red,4985,8.0,48
Water Street Purdy Pale Ale,4985,0.0,27
Water Street Panama Red,4985,6.2,37
Water Street Sheba Coffee Stout,4985,0.0,22
Water Street Millennium Falcon Amber,4985,0.0,37
Water Street Herberts Legendary Ale,4985,0.0,11
Water Street Dancing Feet Wheat,4985,0.0,29
Water Street Richs Folly,4985,0.0,48
Water Street Big Phat Morning Wood,4985,12.0,48
Water Street Smokestack Weissen,4985,0.0,29
Water Street Queen Nina Imperial IPA,4985,7.5,11
Water Street Burrs Frosty,4985,0.0,48
Water Street Downtown Brown,4985,0.0,12
Water Street Balls to the Wall,4985,0.0,11
Water Street Strange Brew Single Hop,4985,5.5,27
Water Street Mayor McPriors Irish Stout,4985,0.0,71
Water Street Skipa Fresh Hop,4985,0.0,1
Big Dogs Mango Madness,4599,4.5,36
Big Dogs Blueberry Wheat,4599,5.0,36
Big Dogs Strawberry Wheat,4599,0.0,36
Big Dogs Chocolate Porter,4599,5.5,15
Big Dogs Fur Hound Peach Lager,4599,0.0,36
Big Dogs Chipotle Lime Ale,4599,0.0,36
Big Dogs Pit Bull Porter,4599,0.0,15
Big Dogs Holy Cow! Original Pale Ale,4599,5.3,27
Big Dogs Balls of Holly Christmas Ale,4599,0.0,17
Big Dogs War Dog Imperial IPA,4599,8.3,11
Big Dogs Dopple Weizen,4599,8.0,58
Big Dogs Watch Dog Wit,4599,4.5,8
Big Dogs El Perro Diablo Belgian-style Golden Strong Ale,4599,9.0,19
Big Dogs Bitches Brew Pumpkin Ale,4599,5.0,17
Big Dogs Kilt Sniffer Scottish Ale,4599,0.0,23
Big Dogs Spike Double IPA,4599,9.5,11
Big Dogs Hop Dog 500 Imperial IPA,4599,9.4,11
Big Dogs Cranberry Ale,4599,0.0,36
Big Dogs Extra Hopped Pale Ale,4599,0.0,27
Big Dogs Centennial IPA,4599,7.7,11
Big Dogs Bad Dog Brown,4599,5.8,5
Big Dogs Blackberry Wheat,4599,4.5,36
Big Dogs Black Lab Stout,4599,5.5,22
Big Dogs USA IPA,4599,7.6,11
Big Dogs K-9 Kolsch,4599,5.0,3
Big Dogs Traditonal Oktoberfest Lager,4599,6.0,31
Big Dogs Sled Dog Stout,4599,6.8,22
Big Dogs Red Hydrant Ale,4599,5.6,52
Big Dogs Honey Amber,4599,0.0,37
Big Dogs Oktoberfest,4599,0.0,31
Big Dogs Razzleberry Wheat,4599,0.0,36
Big Dogs Goat Herder Spring Bock,4599,6.0,14
Big Dogs 38 Special,4599,5.3,37
Big Dogs Doghouse Dunkelweizen,4599,0.0,54
Big Dogs Bourbon Barrel-Aged Stout,4599,9.0,18
Big Dogs Hodgepodge Ale,4599,7.2,48
Big Dogs Raspberry Brewbie SupPorter,4599,6.0,36
Big Dogs Belgian Strong,4599,0.0,19
Big Dogs Old Nevada Lager,4599,0.0,43
Big Dogs Sled Dog Imperial Stout,4599,9.1,18
Big Dogs Cherry Light,4599,0.0,36
Big Dogs All-Americanine Cream Ale,4599,0.0,42
Big Dogs Tailwagger Wheat,4599,4.8,40
Big Dogs Wonderdog Double IPA,4599,0.0,11
Big Dogs Small IPA,4599,0.0,1
Big Dogs Leglifter Light,4599,4.0,10
Big Dogs Imperial Stout,4599,0.0,18
Big Dogs Alpha Dog Double Red,4599,7.8,48
Big Dogs Small Beer,4599,4.5,16
Big Dogs Mad Dog Malt Liquor,4599,8.5,77
Big Dogs Real Draft,4599,0.0,10
Big Dogs Dog’s Bollocks IPA,4599,0.0,1
Big Dogs Rail Dog Steam Lager,4599,5.0,43
Big Dogs Dog Gone Saison,4599,5.6,25
Big Dogs Belgian Dubbel,4599,7.9,24
Big Dogs Puff Dogg Smoked Porter,4599,0.0,35
Big Dogs Fire Dog Smoked Wheat,4599,8.0,35
Big Dogs Bohemian Pilsner,4599,5.0,2
Big Dogs Dirty Dog IPA,4599,6.5,1
Big Dogs Dog House Dark Wheat,4599,0.0,54
Big Dogs 7777,4599,7.7,1
Big Dogs Dog Pound Pilsner,4599,5.0,39
Big Dogs Kat-h-ator Doppelbock,4599,8.3,46
Big Dogs Cherry Wheat,4599,5.0,29
Big Dogs Moon Dog Barley Wine,4599,9.3,45
Big Dogs Hop Harvest Ale,4599,7.1,1
Big Dogs Chili Dog Ale,4599,5.0,17
Munique Claro,8514,0.0,10
Munique Escuro,8514,0.0,65
Palm Green,670,0.25,66
Brugge Tripel,670,8.2,7
Palm Sauvin,670,4.6,6
Brugge Blond,670,6.5,6
Brugs Blond,670,6.0,6
Palm Ongefilterd &#40;draught&#41;,670,0.0,6
Martins 100 Years Cuvée Spéciale,670,6.8,37
Steenbrugge Dubbel Bruin,670,6.5,24
Palm Dobbel,670,5.5,6
Steenbrugge Wit,670,5.0,8
Steenbrugge Tripel,670,8.7,7
Peerdebrug Blond,670,6.0,6
Palm Bière de Noël,670,5.0,6
Palm Royale,670,7.5,19
Steenbrugge Abdij Bock,670,6.5,49
Palm Steenhuffel Blond &#40;Cask&#41;,670,4.6,6
Steenbrugge Blond,670,6.5,6
Brugse Tripel,670,9.0,7
Tequierros,670,5.7,17
Estaminet Premium Pils,670,5.2,39
Palm Hopper,670,6.0,6
Steendonk Brabants Witbier,670,4.5,8
Palm Aerts 1900,670,7.4,19
Palm 4.6 / Steenhuffel Blond,670,4.6,6
Palm Speciale,670,5.4,6
Palm Bock Pils,670,5.0,39
Flying Goose Saison de l’Oie de Voile,576,0.0,25
Flying Goose Milk Chocolate Stout,576,4.6,4
Flying Goose Perley Town IPA,576,4.73,1
Flying Goose Weetamoo Wheat,576,3.93,40
Flying Goose Heidelberg Hefeweizen,576,4.9,40
Flying Goose Mikey’s Vyce Black IPA,576,0.0,50
Flying Goose Pleasant Lake Pilsner,576,0.0,39
Flying Goose Hedgehog Brown Ale,576,3.67,5
Flying Goose Wildflower Honey Ale,576,4.98,37
Flying Goose Blueberry Wheat,576,4.0,36
Flying Goose The M3 Potato Ale,576,6.44,68
Flying Goose Farmhouse,576,0.0,25
Flying Goose Hominy Pot ESB,576,6.3,41
Flying Goose Smoke on the Horweizen,576,0.0,35
Flying Goose Split Rock Golden Ale,576,3.93,20
Flying Goose Imperial Belgian Currant &#40;CD&#41; Porter,576,7.5,34
Flying Goose Isle Of Pines Barley Wine,576,9.4,45
Flying Goose Bock,576,0.0,49
Flying Goose Weetamoo Blueberry Wheat,576,3.93,36
Flying Goose Potter Place Porter,576,4.72,15
Flying Goose Long Brothers Strong Ale,576,6.77,11
Flying Goose Robert Strong Brown,576,6.57,48
